"letter","ID","P1","P2","X","Y","x","y","time","cell","sex","age","animal","synapses","treatment","category","r_a","notes","days_alone","animal_or_slicing_problems"
"TW24","22219012",-65.78,-100.57,NA,NA,NA,NA,29,NA,"Male",NA,NA,"Glutamate","ControlStress",3,"",NA,NA,NA
"TW24","22219012",-35.36,-79.91,NA,NA,NA,NA,29.08,NA,"Male",NA,NA,"Glutamate","ControlStress",3,"",NA,NA,NA
"TW24","22219012",-46.18,-55.95,NA,NA,NA,NA,29.17,NA,"Male",NA,NA,"Glutamate","ControlStress",3,"",NA,NA,NA
"TW24","22219012",-55.99,-84.67,NA,NA,NA,NA,29.25,NA,"Male",NA,NA,"Glutamate","ControlStress",3,"",NA,NA,NA
"TW24","22219012",-51.12,-43.18,NA,NA,NA,NA,29.33,NA,"Male",NA,NA,"Glutamate","ControlStress",3,"",NA,NA,NA
"TW24","22219012",-36.12,-50.15,NA,NA,NA,NA,29.42,NA,"Male",NA,NA,"Glutamate","ControlStress",3,"",NA,NA,NA
"TW24","22219012",-14.42,-73.62,NA,NA,NA,NA,29.5,NA,"Male",NA,NA,"Glutamate","ControlStress",3,"",NA,NA,NA
"TW24","22219012",-77.48,-34.14,NA,NA,NA,NA,29.58,NA,"Male",NA,NA,"Glutamate","ControlStress",3,"",NA,NA,NA
"TW24","22219016",-182.24,-49.19,NA,NA,NA,NA,49.92,NA,"Male",NA,NA,"Glutamate","ControlStress",3,"",NA,NA,NA
"TW24","22219016",-108.77,-71.54,NA,NA,NA,NA,50,NA,"Male",NA,NA,"Glutamate","ControlStress",3,"",NA,NA,NA
"TW24","22219016",-150.35,-85.04,NA,NA,NA,NA,50.08,NA,"Male",NA,NA,"Glutamate","ControlStress",3,"",NA,NA,NA
"TW24","22219016",-158.2,-94.11,NA,NA,NA,NA,50.17,NA,"Male",NA,NA,"Glutamate","ControlStress",3,"",NA,NA,NA
"TW24","22219016",-144.21,-101.48,NA,NA,NA,NA,50.25,NA,"Male",NA,NA,"Glutamate","ControlStress",3,"",NA,NA,NA
"TW24","22219016",-166.62,-69.57,NA,NA,NA,NA,50.33,NA,"Male",NA,NA,"Glutamate","ControlStress",3,"",NA,NA,NA
"TW24","22219016",-160.36,-99.33,NA,NA,NA,NA,50.42,NA,"Male",NA,NA,"Glutamate","ControlStress",3,"",NA,NA,NA
"TW24","22219016",-117.08,-134.78,NA,NA,NA,NA,50.5,NA,"Male",NA,NA,"Glutamate","ControlStress",3,"",NA,NA,NA
"TW24","22219016",-163.06,-56.86,NA,NA,NA,NA,50.58,NA,"Male",NA,NA,"Glutamate","ControlStress",3,"",NA,NA,NA
"TW24","22219016",-115.94,-76.88,NA,NA,NA,NA,50.67,NA,"Male",NA,NA,"Glutamate","ControlStress",3,"",NA,NA,NA
"TW24","22219016",-33.61,-123.33,NA,NA,NA,NA,50.75,NA,"Male",NA,NA,"Glutamate","ControlStress",3,"",NA,NA,NA
"TW24","22219012",-70.51,-29.01,NA,NA,NA,NA,30.58,NA,"Male",NA,NA,"Glutamate","ControlStress",3,"",NA,NA,NA
"TW24","22219012",-8.31,-82.77,NA,NA,NA,NA,30.67,NA,"Male",NA,NA,"Glutamate","ControlStress",3,"",NA,NA,NA
"TW24","22219012",-47.07,-24.49,NA,NA,NA,NA,30.75,NA,"Male",NA,NA,"Glutamate","ControlStress",3,"",NA,NA,NA
"TW24","22219012",-31.39,-26.5,NA,NA,NA,NA,30.83,NA,"Male",NA,NA,"Glutamate","ControlStress",3,"",NA,NA,NA
"TW24","22219012",-36.83,-36.83,NA,NA,NA,NA,30.92,NA,"Male",NA,NA,"Glutamate","ControlStress",3,"",NA,NA,NA
"TW24","22219012",-37.77,-36.55,NA,NA,NA,NA,31,NA,"Male",NA,NA,"Glutamate","ControlStress",3,"",NA,NA,NA
"TW24","22219012",-33.32,-41.26,NA,NA,NA,NA,31.08,NA,"Male",NA,NA,"Glutamate","ControlStress",3,"",NA,NA,NA
"TW24","22219012",-37.1,-77.39,NA,NA,NA,NA,31.17,NA,"Male",NA,NA,"Glutamate","ControlStress",3,"",NA,NA,NA
"TW24","22219012",-65.25,-29.85,NA,NA,NA,NA,31.25,NA,"Male",NA,NA,"Glutamate","ControlStress",3,"",NA,NA,NA
"TW24","22219012",-55,-26.31,NA,NA,NA,NA,31.33,NA,"Male",NA,NA,"Glutamate","ControlStress",3,"",NA,NA,NA
"TW24","22219012",-54.98,-47.05,NA,NA,NA,NA,31.42,NA,"Male",NA,NA,"Glutamate","ControlStress",3,"",NA,NA,NA
"TW24","22219012",-35.18,-26.64,NA,NA,NA,NA,31.5,NA,"Male",NA,NA,"Glutamate","ControlStress",3,"",NA,NA,NA
"TW24","22219013",-36.1,-62.95,NA,NA,NA,NA,31.58,NA,"Male",NA,NA,"Glutamate","ControlStress",3,"",NA,NA,NA
"TW24","22219013",-41.61,-64.2,NA,NA,NA,NA,31.67,NA,"Male",NA,NA,"Glutamate","ControlStress",3,"",NA,NA,NA
"TW24","22219013",-58.66,-44.01,NA,NA,NA,NA,31.75,NA,"Male",NA,NA,"Glutamate","ControlStress",3,"",NA,NA,NA
"TW24","22219013",-43.74,-48.62,NA,NA,NA,NA,31.83,NA,"Male",NA,NA,"Glutamate","ControlStress",3,"",NA,NA,NA
"TW24","22219013",-46.72,-27.8,NA,NA,NA,NA,31.92,NA,"Male",NA,NA,"Glutamate","ControlStress",3,"",NA,NA,NA
"TW24","22219013",-49.49,-56.81,NA,NA,NA,NA,32,NA,"Male",NA,NA,"Glutamate","ControlStress",3,"",NA,NA,NA
"TW24","22219013",-54.72,-39.46,NA,NA,NA,NA,32.08,NA,"Male",NA,NA,"Glutamate","ControlStress",3,"",NA,NA,NA
"TW24","22219013",-56.2,-48.27,NA,NA,NA,NA,32.17,NA,"Male",NA,NA,"Glutamate","ControlStress",3,"",NA,NA,NA
"TW24","22219013",-48.46,-42.97,NA,NA,NA,NA,32.25,NA,"Male",NA,NA,"Glutamate","ControlStress",3,"",NA,NA,NA
"TW24","22219013",-9.52,-36.37,NA,NA,NA,NA,32.33,NA,"Male",NA,NA,"Glutamate","ControlStress",3,"",NA,NA,NA
"TW24","22219013",-46.46,-44.63,NA,NA,NA,NA,32.42,NA,"Male",NA,NA,"Glutamate","ControlStress",3,"",NA,NA,NA
"TW24","22219013",-44.08,-16,NA,NA,NA,NA,32.5,NA,"Male",NA,NA,"Glutamate","ControlStress",3,"",NA,NA,NA
"TW24","22219013",-49.48,-66.57,NA,NA,NA,NA,32.58,NA,"Male",NA,NA,"Glutamate","ControlStress",3,"",NA,NA,NA
"TW24","22219013",-17.99,-52.17,NA,NA,NA,NA,32.67,NA,"Male",NA,NA,"Glutamate","ControlStress",3,"",NA,NA,NA
"TW24","22219013",-23.05,-65.77,NA,NA,NA,NA,32.75,NA,"Male",NA,NA,"Glutamate","ControlStress",3,"",NA,NA,NA
"TW24","22219013",-60.29,-52.96,NA,NA,NA,NA,32.83,NA,"Male",NA,NA,"Glutamate","ControlStress",3,"",NA,NA,NA
"TW24","22219013",-43.74,-57.77,NA,NA,NA,NA,32.92,NA,"Male",NA,NA,"Glutamate","ControlStress",3,"",NA,NA,NA
"TW24","22219013",-47.8,-70.39,NA,NA,NA,NA,33,NA,"Male",NA,NA,"Glutamate","ControlStress",3,"",NA,NA,NA
"TW24","22219013",-67.89,-61.79,NA,NA,NA,NA,33.08,NA,"Male",NA,NA,"Glutamate","ControlStress",3,"",NA,NA,NA
"TW24","22219013",-31.63,-39.57,NA,NA,NA,NA,33.17,NA,"Male",NA,NA,"Glutamate","ControlStress",3,"",NA,NA,NA
"TW24","22219013",-53.99,-51.55,NA,NA,NA,NA,33.25,NA,"Male",NA,NA,"Glutamate","ControlStress",3,"",NA,NA,NA
"TW24","22219013",-58.81,-44.16,NA,NA,NA,NA,33.33,NA,"Male",NA,NA,"Glutamate","ControlStress",3,"",NA,NA,NA
"TW24","22219013",-78.56,-52.31,NA,NA,NA,NA,33.42,NA,"Male",NA,NA,"Glutamate","ControlStress",3,"",NA,NA,NA
"TW24","22219013",-21.73,-77.27,NA,NA,NA,NA,33.5,NA,"Male",NA,NA,"Glutamate","ControlStress",3,"",NA,NA,NA
"TW24","22219013",-42.68,-64.04,NA,NA,NA,NA,33.58,NA,"Male",NA,NA,"Glutamate","ControlStress",3,"",NA,NA,NA
"TW24","22219013",-38.16,-49.15,NA,NA,NA,NA,33.67,NA,"Male",NA,NA,"Glutamate","ControlStress",3,"",NA,NA,NA
"TW24","22219013",-25.41,-102.31,NA,NA,NA,NA,33.75,NA,"Male",NA,NA,"Glutamate","ControlStress",3,"",NA,NA,NA
"TW24","22219013",-20.11,-76.87,NA,NA,NA,NA,33.83,NA,"Male",NA,NA,"Glutamate","ControlStress",3,"",NA,NA,NA
"TW24","22219013",-36.97,-41.24,NA,NA,NA,NA,33.92,NA,"Male",NA,NA,"Glutamate","ControlStress",3,"",NA,NA,NA
"TW24","22219013",-67.4,-75.95,NA,NA,NA,NA,34,NA,"Male",NA,NA,"Glutamate","ControlStress",3,"",NA,NA,NA
"TW24","22219013",-107.97,-53.04,NA,NA,NA,NA,34.08,NA,"Male",NA,NA,"Glutamate","ControlStress",3,"",NA,NA,NA
"TW24","22219013",-50.8,-84.98,NA,NA,NA,NA,34.17,NA,"Male",NA,NA,"Glutamate","ControlStress",3,"",NA,NA,NA
"TW24","22219013",-103.01,-47.47,NA,NA,NA,NA,34.25,NA,"Male",NA,NA,"Glutamate","ControlStress",3,"",NA,NA,NA
"TW24","22219013",-65.69,-56.53,NA,NA,NA,NA,34.33,NA,"Male",NA,NA,"Glutamate","ControlStress",3,"",NA,NA,NA
"TW24","22219013",-96.13,-47.31,NA,NA,NA,NA,34.42,NA,"Male",NA,NA,"Glutamate","ControlStress",3,"",NA,NA,NA
"TW24","22219013",-40.93,-101.97,NA,NA,NA,NA,34.5,NA,"Male",NA,NA,"Glutamate","ControlStress",3,"",NA,NA,NA
"TW24","22219013",-49.76,-83.94,NA,NA,NA,NA,34.58,NA,"Male",NA,NA,"Glutamate","ControlStress",3,"",NA,NA,NA
"TW24","22219013",-78.72,-48.2,NA,NA,NA,NA,34.67,NA,"Male",NA,NA,"Glutamate","ControlStress",3,"",NA,NA,NA
"TW24","22219013",-62.03,-87.66,NA,NA,NA,NA,34.75,NA,"Male",NA,NA,"Glutamate","ControlStress",3,"",NA,NA,NA
"TW24","22219013",-82.21,-38.26,NA,NA,NA,NA,34.83,NA,"Male",NA,NA,"Glutamate","ControlStress",3,"",NA,NA,NA
"TW24","22219013",-60.48,-76.35,NA,NA,NA,NA,34.92,NA,"Male",NA,NA,"Glutamate","ControlStress",3,"",NA,NA,NA
"TW24","22219013",-83.76,-59.96,NA,NA,NA,NA,35,NA,"Male",NA,NA,"Glutamate","ControlStress",3,"",NA,NA,NA
"TW24","22219013",-87.75,-34.04,NA,NA,NA,NA,35.08,NA,"Male",NA,NA,"Glutamate","ControlStress",3,"",NA,NA,NA
"TW24","22219013",-68.61,-93.64,NA,NA,NA,NA,35.17,NA,"Male",NA,NA,"Glutamate","ControlStress",3,"",NA,NA,NA
"TW24","22219013",-36.33,-88.21,NA,NA,NA,NA,35.25,NA,"Male",NA,NA,"Glutamate","ControlStress",3,"",NA,NA,NA
"TW24","22219013",-83.83,-67.35,NA,NA,NA,NA,35.33,NA,"Male",NA,NA,"Glutamate","ControlStress",3,"",NA,NA,NA
"TW24","22219013",-56.62,-84.7,NA,NA,NA,NA,35.42,NA,"Male",NA,NA,"Glutamate","ControlStress",3,"",NA,NA,NA
"TW24","22219013",-68.16,-82.19,NA,NA,NA,NA,35.5,NA,"Male",NA,NA,"Glutamate","ControlStress",3,"",NA,NA,NA
"TW24","22219013",-49.22,-90.72,NA,NA,NA,NA,35.58,NA,"Male",NA,NA,"Glutamate","ControlStress",3,"",NA,NA,NA
"TW24","22219013",-28.38,-46.08,NA,NA,NA,NA,35.67,NA,"Male",NA,NA,"Glutamate","ControlStress",3,"",NA,NA,NA
"TW24","22219013",-49.2,-109.63,NA,NA,NA,NA,35.75,NA,"Male",NA,NA,"Glutamate","ControlStress",3,"",NA,NA,NA
"TW24","22219013",-43.1,-100.47,NA,NA,NA,NA,35.83,NA,"Male",NA,NA,"Glutamate","ControlStress",3,"",NA,NA,NA
"TW24","22219013",-78.3,-103.33,NA,NA,NA,NA,35.92,NA,"Male",NA,NA,"Glutamate","ControlStress",3,"",NA,NA,NA
"TW24","22219013",-31.07,-75.02,NA,NA,NA,NA,36,NA,"Male",NA,NA,"Glutamate","ControlStress",3,"",NA,NA,NA
"TW24","22219013",-88.94,-59.65,NA,NA,NA,NA,36.08,NA,"Male",NA,NA,"Glutamate","ControlStress",3,"",NA,NA,NA
"TW24","22219013",-69.84,-42.98,NA,NA,NA,NA,36.17,NA,"Male",NA,NA,"Glutamate","ControlStress",3,"",NA,NA,NA
"TW24","22219013",-69.8,-65.52,NA,NA,NA,NA,36.25,NA,"Male",NA,NA,"Glutamate","ControlStress",3,"",NA,NA,NA
"TW24","22219013",-88.46,-78.09,NA,NA,NA,NA,36.33,NA,"Male",NA,NA,"Glutamate","ControlStress",3,"",NA,NA,NA
"TW24","22219013",-81.36,-98.45,NA,NA,NA,NA,36.42,NA,"Male",NA,NA,"Glutamate","ControlStress",3,"",NA,NA,NA
"TW24","22219013",-98,-86.4,NA,NA,NA,NA,36.5,NA,"Male",NA,NA,"Glutamate","ControlStress",3,"",NA,NA,NA
"TW24","22219014",-47.32,-74.17,NA,NA,NA,NA,36.58,NA,"Male",NA,NA,"Glutamate","ControlStress",3,"",NA,NA,NA
"TW24","22219014",-109.47,-54.54,NA,NA,NA,NA,36.67,NA,"Male",NA,NA,"Glutamate","ControlStress",3,"",NA,NA,NA
"TW24","22219014",-91.54,-102.53,NA,NA,NA,NA,36.75,NA,"Male",NA,NA,"Glutamate","ControlStress",3,"",NA,NA,NA
"TW24","22219014",-87.47,-94.79,NA,NA,NA,NA,36.83,NA,"Male",NA,NA,"Glutamate","ControlStress",3,"",NA,NA,NA
"TW24","22219014",-67.76,-80.57,NA,NA,NA,NA,36.92,NA,"Male",NA,NA,"Glutamate","ControlStress",3,"",NA,NA,NA
"TW24","22219014",-87.08,-81.59,NA,NA,NA,NA,37,NA,"Male",NA,NA,"Glutamate","ControlStress",3,"",NA,NA,NA
"TW24","22219014",-55.21,-82.06,NA,NA,NA,NA,37.08,NA,"Male",NA,NA,"Glutamate","ControlStress",3,"",NA,NA,NA
"TW24","22219014",-56.87,-116.69,NA,NA,NA,NA,37.17,NA,"Male",NA,NA,"Glutamate","ControlStress",3,"",NA,NA,NA
"TW24","22219014",-41.9,-37.63,NA,NA,NA,NA,37.25,NA,"Male",NA,NA,"Glutamate","ControlStress",3,"",NA,NA,NA
"TW24","22219014",-40.23,-46.34,NA,NA,NA,NA,37.33,NA,"Male",NA,NA,"Glutamate","ControlStress",3,"",NA,NA,NA
"TW24","22219014",-123.58,-85.13,NA,NA,NA,NA,37.42,NA,"Male",NA,NA,"Glutamate","ControlStress",3,"",NA,NA,NA
"TW24","22219014",-81.58,-62.05,NA,NA,NA,NA,37.5,NA,"Male",NA,NA,"Glutamate","ControlStress",3,"",NA,NA,NA
"TW24","22219014",-81.34,-54.48,NA,NA,NA,NA,37.58,NA,"Male",NA,NA,"Glutamate","ControlStress",3,"",NA,NA,NA
"TW24","22219014",-101.2,-89.6,NA,NA,NA,NA,37.67,NA,"Male",NA,NA,"Glutamate","ControlStress",3,"",NA,NA,NA
"TW24","22219014",-83.56,-114.68,NA,NA,NA,NA,37.75,NA,"Male",NA,NA,"Glutamate","ControlStress",3,"",NA,NA,NA
"TW24","22219014",-124.54,-58.62,NA,NA,NA,NA,37.83,NA,"Male",NA,NA,"Glutamate","ControlStress",3,"",NA,NA,NA
"TW24","22219014",-71.82,-87.08,NA,NA,NA,NA,37.92,NA,"Male",NA,NA,"Glutamate","ControlStress",3,"",NA,NA,NA
"TW24","22219014",-61,-95.79,NA,NA,NA,NA,38,NA,"Male",NA,NA,"Glutamate","ControlStress",3,"",NA,NA,NA
"TW24","22219014",-86.59,-59.12,NA,NA,NA,NA,38.08,NA,"Male",NA,NA,"Glutamate","ControlStress",3,"",NA,NA,NA
"TW24","22219014",-50.92,-104.02,NA,NA,NA,NA,38.17,NA,"Male",NA,NA,"Glutamate","ControlStress",3,"",NA,NA,NA
"TW24","22219014",-97.46,-118.21,NA,NA,NA,NA,38.25,NA,"Male",NA,NA,"Glutamate","ControlStress",3,"",NA,NA,NA
"TW24","22219014",-30.67,-106.96,NA,NA,NA,NA,38.33,NA,"Male",NA,NA,"Glutamate","ControlStress",3,"",NA,NA,NA
"TW24","22219014",-76.94,-89.75,NA,NA,NA,NA,38.42,NA,"Male",NA,NA,"Glutamate","ControlStress",3,"",NA,NA,NA
"TW24","22219014",-47.28,-60.71,NA,NA,NA,NA,38.5,NA,"Male",NA,NA,"Glutamate","ControlStress",3,"",NA,NA,NA
"TW24","22219014",-49.77,-91.88,NA,NA,NA,NA,38.58,NA,"Male",NA,NA,"Glutamate","ControlStress",3,"",NA,NA,NA
"TW24","22219014",-63.17,-90.03,NA,NA,NA,NA,38.67,NA,"Male",NA,NA,"Glutamate","ControlStress",3,"",NA,NA,NA
"TW24","22219014",-75.26,-53.9,NA,NA,NA,NA,38.75,NA,"Male",NA,NA,"Glutamate","ControlStress",3,"",NA,NA,NA
"TW24","22219014",-92.06,-95.12,NA,NA,NA,NA,38.83,NA,"Male",NA,NA,"Glutamate","ControlStress",3,"",NA,NA,NA
"TW24","22219014",-88.01,-82.52,NA,NA,NA,NA,38.92,NA,"Male",NA,NA,"Glutamate","ControlStress",3,"",NA,NA,NA
"TW24","22219014",-44.57,-89.12,NA,NA,NA,NA,39,NA,"Male",NA,NA,"Glutamate","ControlStress",3,"",NA,NA,NA
"TW24","22219014",-71.92,-122.58,NA,NA,NA,NA,39.08,NA,"Male",NA,NA,"Glutamate","ControlStress",3,"",NA,NA,NA
"TW24","22219014",-46.1,-51.59,NA,NA,NA,NA,39.17,NA,"Male",NA,NA,"Glutamate","ControlStress",3,"",NA,NA,NA
"TW24","22219014",-42.66,-117.13,NA,NA,NA,NA,39.25,NA,"Male",NA,NA,"Glutamate","ControlStress",3,"",NA,NA,NA
"TW24","22219014",-111.18,-83.11,NA,NA,NA,NA,39.33,NA,"Male",NA,NA,"Glutamate","ControlStress",3,"",NA,NA,NA
"TW24","22219014",-82.22,-79.17,NA,NA,NA,NA,39.42,NA,"Male",NA,NA,"Glutamate","ControlStress",3,"",NA,NA,NA
"TW24","22219014",-55.57,-97.07,NA,NA,NA,NA,39.5,NA,"Male",NA,NA,"Glutamate","ControlStress",3,"",NA,NA,NA
"TW24","22219014",-79.12,-82.78,NA,NA,NA,NA,39.58,NA,"Male",NA,NA,"Glutamate","ControlStress",3,"",NA,NA,NA
"TW24","22219014",-68.48,-127.07,NA,NA,NA,NA,39.67,NA,"Male",NA,NA,"Glutamate","ControlStress",3,"",NA,NA,NA
"TW24","22219014",-153.09,-95.71,NA,NA,NA,NA,39.75,NA,"Male",NA,NA,"Glutamate","ControlStress",3,"",NA,NA,NA
"TW24","22219014",-80.05,-89.81,NA,NA,NA,NA,39.83,NA,"Male",NA,NA,"Glutamate","ControlStress",3,"",NA,NA,NA
"TW24","22219014",-77.82,-94.91,NA,NA,NA,NA,39.92,NA,"Male",NA,NA,"Glutamate","ControlStress",3,"",NA,NA,NA
"TW24","22219014",-92.36,-130.81,NA,NA,NA,NA,40,NA,"Male",NA,NA,"Glutamate","ControlStress",3,"",NA,NA,NA
"TW24","22219014",-75.25,-42.29,NA,NA,NA,NA,40.08,NA,"Male",NA,NA,"Glutamate","ControlStress",3,"",NA,NA,NA
"TW24","22219014",-104.49,-98.38,NA,NA,NA,NA,40.17,NA,"Male",NA,NA,"Glutamate","ControlStress",3,"",NA,NA,NA
"TW24","22219014",-62.06,-106,NA,NA,NA,NA,40.25,NA,"Male",NA,NA,"Glutamate","ControlStress",3,"",NA,NA,NA
"TW24","22219014",-53.64,-150.69,NA,NA,NA,NA,40.33,NA,"Male",NA,NA,"Glutamate","ControlStress",3,"",NA,NA,NA
"TW24","22219014",-63.13,-60.07,NA,NA,NA,NA,40.42,NA,"Male",NA,NA,"Glutamate","ControlStress",3,"",NA,NA,NA
"TW24","22219014",-201.81,-129.18,NA,NA,NA,NA,40.5,NA,"Male",NA,NA,"Glutamate","ControlStress",3,"",NA,NA,NA
"TW24","22219014",-169.18,-102.05,NA,NA,NA,NA,40.58,NA,"Male",NA,NA,"Glutamate","ControlStress",3,"",NA,NA,NA
"TW24","22219014",-62.57,-162.67,NA,NA,NA,NA,40.67,NA,"Male",NA,NA,"Glutamate","ControlStress",3,"",NA,NA,NA
"TW24","22219014",-125.13,-98.28,NA,NA,NA,NA,40.75,NA,"Male",NA,NA,"Glutamate","ControlStress",3,"",NA,NA,NA
"TW24","22219014",-113.77,-133.91,NA,NA,NA,NA,40.83,NA,"Male",NA,NA,"Glutamate","ControlStress",3,"",NA,NA,NA
"TW24","22219014",-98.69,-63.29,NA,NA,NA,NA,40.92,NA,"Male",NA,NA,"Glutamate","ControlStress",3,"",NA,NA,NA
"TW24","22219014",-122.05,-164.77,NA,NA,NA,NA,41,NA,"Male",NA,NA,"Glutamate","ControlStress",3,"",NA,NA,NA
"TW24","22219014",-93.53,-101.46,NA,NA,NA,NA,41.08,NA,"Male",NA,NA,"Glutamate","ControlStress",3,"",NA,NA,NA
"TW24","22219014",-76.15,-203.1,NA,NA,NA,NA,41.17,NA,"Male",NA,NA,"Glutamate","ControlStress",3,"",NA,NA,NA
"TW24","22219014",-153.07,-105.46,NA,NA,NA,NA,41.25,NA,"Male",NA,NA,"Glutamate","ControlStress",3,"",NA,NA,NA
"TW24","22219014",-118.9,-202.52,NA,NA,NA,NA,41.33,NA,"Male",NA,NA,"Glutamate","ControlStress",3,"",NA,NA,NA
"TW24","22219014",-94.11,-185.05,NA,NA,NA,NA,41.42,NA,"Male",NA,NA,"Glutamate","ControlStress",3,"",NA,NA,NA
"TW24","22219014",-54.77,-126.18,NA,NA,NA,NA,41.5,NA,"Male",NA,NA,"Glutamate","ControlStress",3,"",NA,NA,NA
"TW24","22219008",-13.03,-35.62,NA,NA,NA,NA,11.17,NA,"Male",NA,NA,"Glutamate","ControlStress",3,"",NA,NA,NA
"TW24","22219008",-52.54,-26.29,NA,NA,NA,NA,11.25,NA,"Male",NA,NA,"Glutamate","ControlStress",3,"",NA,NA,NA
"TW24","22219008",-29.24,-34.74,NA,NA,NA,NA,11.33,NA,"Male",NA,NA,"Glutamate","ControlStress",3,"",NA,NA,NA
"TW24","22219008",-42.33,-31.95,NA,NA,NA,NA,11.42,NA,"Male",NA,NA,"Glutamate","ControlStress",3,"",NA,NA,NA
"TW24","22219008",-32.77,-23.62,NA,NA,NA,NA,11.5,NA,"Male",NA,NA,"Glutamate","ControlStress",3,"",NA,NA,NA
"TW24","22219009",-34.87,-28.16,NA,NA,NA,NA,11.58,NA,"Male",NA,NA,"Glutamate","ControlStress",3,"",NA,NA,NA
"TW24","22219009",-15.35,-20.84,NA,NA,NA,NA,11.67,NA,"Male",NA,NA,"Glutamate","ControlStress",3,"",NA,NA,NA
"TW24","22219009",-22.72,-30.05,NA,NA,NA,NA,11.75,NA,"Male",NA,NA,"Glutamate","ControlStress",3,"",NA,NA,NA
"TW24","22219009",-21.44,-71.49,NA,NA,NA,NA,11.83,NA,"Male",NA,NA,"Glutamate","ControlStress",3,"",NA,NA,NA
"TW24","22219009",-26.81,-44.51,NA,NA,NA,NA,11.92,NA,"Male",NA,NA,"Glutamate","ControlStress",3,"",NA,NA,NA
"TW24","22219009",-33.46,-21.25,NA,NA,NA,NA,12,NA,"Male",NA,NA,"Glutamate","ControlStress",3,"",NA,NA,NA
"TW24","22219009",-26.58,-43.67,NA,NA,NA,NA,12.08,NA,"Male",NA,NA,"Glutamate","ControlStress",3,"",NA,NA,NA
"TW24","22219009",-27.98,-20.65,NA,NA,NA,NA,12.17,NA,"Male",NA,NA,"Glutamate","ControlStress",3,"",NA,NA,NA
"TW24","22219009",-50.06,-56.16,NA,NA,NA,NA,12.25,NA,"Male",NA,NA,"Glutamate","ControlStress",3,"",NA,NA,NA
"TW24","22219009",-35.51,-15.97,NA,NA,NA,NA,12.33,NA,"Male",NA,NA,"Glutamate","ControlStress",3,"",NA,NA,NA
"TW24","22219009",-12.85,-55.57,NA,NA,NA,NA,12.42,NA,"Male",NA,NA,"Glutamate","ControlStress",3,"",NA,NA,NA
"TW24","22219009",-51.74,-65.78,NA,NA,NA,NA,12.5,NA,"Male",NA,NA,"Glutamate","ControlStress",3,"",NA,NA,NA
"TW24","22219009",-40.95,-22.03,NA,NA,NA,NA,12.58,NA,"Male",NA,NA,"Glutamate","ControlStress",3,"",NA,NA,NA
"TW24","22219009",-24.69,-33.85,NA,NA,NA,NA,12.67,NA,"Male",NA,NA,"Glutamate","ControlStress",3,"",NA,NA,NA
"TW24","22219009",-13.08,-26.51,NA,NA,NA,NA,12.75,NA,"Male",NA,NA,"Glutamate","ControlStress",3,"",NA,NA,NA
"TW24","22219009",-36.44,-29.72,NA,NA,NA,NA,12.83,NA,"Male",NA,NA,"Glutamate","ControlStress",3,"",NA,NA,NA
"TW24","22219009",-40.74,-37.08,NA,NA,NA,NA,12.92,NA,"Male",NA,NA,"Glutamate","ControlStress",3,"",NA,NA,NA
"TW24","22219009",-30.03,-79.47,NA,NA,NA,NA,13,NA,"Male",NA,NA,"Glutamate","ControlStress",3,"",NA,NA,NA
"TW24","22219009",-31.95,-75.89,NA,NA,NA,NA,13.08,NA,"Male",NA,NA,"Glutamate","ControlStress",3,"",NA,NA,NA
"TW24","22219009",-18.81,-58.48,NA,NA,NA,NA,13.17,NA,"Male",NA,NA,"Glutamate","ControlStress",3,"",NA,NA,NA
"TW24","22219009",-27.45,-32.95,NA,NA,NA,NA,13.25,NA,"Male",NA,NA,"Glutamate","ControlStress",3,"",NA,NA,NA
"TW24","22219009",-36.06,-26.9,NA,NA,NA,NA,13.33,NA,"Male",NA,NA,"Glutamate","ControlStress",3,"",NA,NA,NA
"TW24","22219009",-25.64,-40.9,NA,NA,NA,NA,13.42,NA,"Male",NA,NA,"Glutamate","ControlStress",3,"",NA,NA,NA
"TW24","22219009",-6.68,-51.24,NA,NA,NA,NA,13.5,NA,"Male",NA,NA,"Glutamate","ControlStress",3,"",NA,NA,NA
"TW24","22219009",-16.33,-28.54,NA,NA,NA,NA,13.58,NA,"Male",NA,NA,"Glutamate","ControlStress",3,"",NA,NA,NA
"TW24","22219009",-19.28,-18.06,NA,NA,NA,NA,13.67,NA,"Male",NA,NA,"Glutamate","ControlStress",3,"",NA,NA,NA
"TW24","22219009",-29.57,-49.1,NA,NA,NA,NA,13.75,NA,"Male",NA,NA,"Glutamate","ControlStress",3,"",NA,NA,NA
"TW24","22219009",-23.14,-45.73,NA,NA,NA,NA,13.83,NA,"Male",NA,NA,"Glutamate","ControlStress",3,"",NA,NA,NA
"TW24","22219009",-43.13,-68.16,NA,NA,NA,NA,13.92,NA,"Male",NA,NA,"Glutamate","ControlStress",3,"",NA,NA,NA
"TW24","22219009",-11.52,-40.2,NA,NA,NA,NA,14,NA,"Male",NA,NA,"Glutamate","ControlStress",3,"",NA,NA,NA
"TW24","22219009",-12.81,-45.77,NA,NA,NA,NA,14.08,NA,"Male",NA,NA,"Glutamate","ControlStress",3,"",NA,NA,NA
"TW24","22219009",-19.12,-24.61,NA,NA,NA,NA,14.17,NA,"Male",NA,NA,"Glutamate","ControlStress",3,"",NA,NA,NA
